Record URL,Draft Date,Document Number,Film Number,From,Subject,TAGS,To,Message Text
https://aad.archives.gov/aad/createpdf?rid=216058&dt=2776&dl=2169,08 may 1979,1979LAPAZ04006,D790169-1490,LA PAZ,INOPPORTUNE DROP IN 1979 BOLIVIAN COTTON PRODUCTION,"EAGR, EPAP, BL",LIMA     STATE,": INOPPORTUNE DROP IN 1979 BOLIVIAN COTTON...
HAVE CAUSED MORE DAMAGE TO THE 1979 COTTON.... PRODUCTION:

THE 1979 COTTON CROP IS... 1979 SEASON.

3. EXPORTATION:
ADEPA...
EXPORTED AND THAT BOLIVIA WILL RECEIVE $US"
https://aad.archives.gov/aad/createpdf?rid=189965&dt=2776&dl=2169,14 mar 1979,1979LAPAZ02233,D790118-0592,LA PAZ OR-M,AMBASSADOR\'S COMMENTS ON ARA/ECP PAPER ON BOLIVIAN ECONOMY AND US  LENDING OPTIONS,"PFOR, EFIN, BL | Executive Order: GS 19850314 BOEKER, PAUL H",STATE,"/PEREZ

E.O. 12065: GDS 3/14/85 (BOEKER..., PROFESSIONAL JOB, ITS
ANALYSIS OF BOLIVIA'S... CHANGE IN BOLIVIA SHOULD ALSO LEAD TO... CLOUT IN BOLIVIA, AND A PROGRAM WILL
BE...
IS NOT TRUE, BUT BOLIVIA IS DIFFERENT"
https://aad.archives.gov/aad/createpdf?rid=186156&dt=2776&dl=2169,10 mar 1979,1979LAPAZ02086,D790113-0965,LA PAZ,BOLIVIA\'S OIL IMPORT PROBLEM-A BRAZILIAN SOLUTION?,"ENRG, ETRD, BL, BR",STATE,", BL
SUBJECT: BOLIVIA'S OIL IMPORT PROBLEM.... A COMBINATION OF BOLIVIA'S RAPIDLY... DECLINING, BOLIVIA'S CURRENT CRUDE...-1979 EVEN
THOUGH AT THAT POINT DOMESTIC.... (BOLIVIA
HALTED CRUDE EXPORTS, ALL OF WHICH"
https://aad.archives.gov/aad/createpdf?rid=287275&dt=2776&dl=2169,26 oct 1979,1979LAPAZ09150,D790510-1241,LA PAZ,; OASGA 4 - OCTOBER 25,"ETRD, PORG, XM, XL, OAS",STATE     OAS CONFERENCE,"COUNTRY'S SOLIDARITY
WITH BOLIVIA
.  HE...
US.  BOLIVIA MADE A RELATIVELY MILD....  INDICATION IS THAT BOLIVIA
DOES NOT INTEND TO... SANTIAGO AND THE 1979 CIECC OF
BARBADOS... PROBLEMS LIKE BOLIVIA'S ACCESS TO THE SEA AND"
https://aad.archives.gov/aad/createpdf?rid=265252&dt=2776&dl=2169,03 nov 1979,1979STATE287386,D790504-0939,STATE,Q\'S AND A\'S FROM 11/2/79 NOON PRESS BRIEFING,"PINT, SOPN, PEPR, BL, US",LA PAZ NIACT     CARACAS     MULTIPLE,"IN BOLIVIA?
 
A.  WHERE?
UNCLASSIFIED....  BOLIVIA -- IT'S A COUNTRY --
 
Q.  LAND-LOCKED BOLIVIA.  (LAUGHTER)
 
A.  YES.  I DO... BOLIVIA.  WE WILL CONTINUE TO REVIEW ALL...?
 
A.  NO.  PAUL BOEKER IS GOING TO REMAIN"
https://aad.archives.gov/aad/createpdf?rid=46911&dt=2776&dl=2169,02 aug 1979,1979LAPAZ06628,D790350-0186,LA PAZ,GUEST LIST FOR DINNER IN HONOR OF FIRST LADY,"OVIP, PDIP, BL, (CARTER, ROSALYNN)",STATE     WHITE HOUSE,"OFTEN CHARACTERIZED AS BOLIVIA'S ""PARTY OF... PARTY. A LAWYER WITH
CLOSE TIES TO BOLIVIA.... UNTIL RECENTLY BOLIVIA'S PERMANENT... SUPERVISION
OF THE 1979 ELECTION.... HE WILL TAKE THE OATH OF BOLIVIA'S
NEW"
https://aad.archives.gov/aad/createpdf?rid=263976&dt=2776&dl=2169,28 nov 1979,1979LAPAZ10216,D790548-0346,LA PAZ,1979 HUMAN RIGHTS REPORT: BOLIVIA TEXT OF 1979 HUMAN RIGHTS REPORT FOR  BOLIVIA FOLLOWS: (BEGIN TEXT) INTRODUCTION,"SHUM, BL",STATE,": 1979 HUMAN RIGHTS REPORT: BOLIVIA

TEXT OF 1979 HUMAN RIGHTS REPORT FOR BOLIVIA FOLLOWS:

(BEGIN TEXT) INTRODUCTION

1... FREELY IN BOLIVIA. IN JULY 1979,
LIMITED..., LAND-LOCKED BOLIVIA
ACHIEVED ITS"
https://aad.archives.gov/aad/createpdf?rid=56642&dt=2776&dl=2169,06 dec 1979,1979LAPAZ10441,D790563-0852,LA PAZ,DEATH OF U.S. CITIZEN FRANCES CHRISTIAN RING TO: MR. CLAYTON HALL 5906  EAST UNIVERSITY BOULEVARD,"CDES, BL, (RING, FRANCES CHRISTIAN)",STATE,".

AMERICAN EMBASSY
LA PAZ, BOLIVIA
BOEKER..., 1979.

2. PEARSON FUNERAL HOME, OVERTON"
https://aad.archives.gov/aad/createpdf?rid=156191&dt=2776&dl=2169,06 jul 1979,1979LAPAZ05806,D790307-0533,LA PAZ,MAJOR PROJECT: LEAD/SILVER METALLURGICAL PROJECT,"BENC, BL",STATE,"DEADLINE HAS BEEN EXTENDED TO AUGUST 10, 1979..., AV. VILLAZON 1966,
LA PAZ, BOLIVIA AT A... SUPERVISION.
BOEKER

UNCLASSIFIED




NNN"
https://aad.archives.gov/aad/createpdf?rid=190486&dt=2776&dl=2169,14 mar 1979,1979STATE062940,D790118-0401,STATE,"PROPERTY MATTER: FORD PICKUP DEPT 
RECENTLY RECEIVED INQUIRY FROM  CONGRESSMAN BUD SHUSTER\'S OFFICE 
REGARDING EMBASSY\'S DELAY IN RESP","CPRS, (ILLOBRE, MARIO R)",LA PAZ,"DIRECTED TO ATTENTION OF
AMBASSADOR BOEKER... OFFICIALS IN SANTA CRUZ, A
1979 FORD... HIS
MISSIONARY WORK IN BOLIVIA.  MR"
https://aad.archives.gov/aad/createpdf?rid=239685&dt=2776&dl=2169,03 may 1979,1979LAPAZ03885,D790202-0610,LA PAZ,W/W FUNDS: JUDITH VICENTE,"CASC, BL, (VICENTE, JUDITH)",STATE,"APPEARED AT CONSULAR SECTION ON MAY 2, 1979 CLAIMING
THAT SOMEONE IN BOLIVIA HAD....
BOEKER


UNCLASSIFIED




NNN"
https://aad.archives.gov/aad/createpdf?rid=272669&dt=2776&dl=2169,11 oct 1979,1979LAPAZ08626,D790466-0634,LA PAZ,EX-PRESIDENT PADILLA\'S VISIT TO US FOR MEDICAL TREATMENT,"OVIP, TBIO, BL, US, (PADILLA ARANCIBIA, DAVID)",STATE     RECEPTION CENTER MIAMI,"BOLIVIAN UNTIL AUGUST 8, 1979, PLANS TO VISIT... PADILLA HAS OVERSEEN BOLIVIA'S TRANSITION... HIS FIRST VISIT TO THE US.
BOEKER"
https://aad.archives.gov/aad/createpdf?rid=104845&dt=2776&dl=2169,08 jan 1979,1979LAPAZ00177,D790011-0158,LA PAZ OR-E,KLOCKNER LEAD-SILVER SMELTER PROJECT,"EMIN, EIND, EINV, BL, GE, KLOCKNER SMELTER PROJECT",BONN,". DURING OCTOBER THE PRESIDENT OF
BOLIVIA....
AS BOLIVIA IS NOW FACING A SEVERE... PERCENT OF EXPORTS IN 1979, AND THE... SECUREOVAL OF THIS PROJECT.
BOEKER"
https://aad.archives.gov/aad/createpdf?rid=253761&dt=2776&dl=2169,17 nov 1979,1979LAPAZ09940,D790528-0549,LA PAZ,CONGRESS CHOOSES GUEILER TO BE INTERIM PRESIDENT OF BOLIVIA,"PINT, PINS, BL, (GUEILER, LYDIA)",STATE     ASUNCION,"INTERIM PRESIDENT OF
BOLIVIA

1. SHORTLY AFTER... PARTY FACTION. IN THE 1979
ELECTIONS... UNIVERSITY IN FLORIDA.
BOEKER

UNCLASSIFIED"
https://aad.archives.gov/aad/createpdf?rid=267888&dt=2776&dl=2169,03 nov 1979,1979LAPAZ09408,D790506-0309,LA PAZ,FIRST PERSON NOTE FROM FOREIGN MINISTER GUILLERMO BEDREGAL THE  AMBASSADOR RECEIVED ON THE MORNING OF NOVEMBER,"PINT, PDIP, BL, (BEDREGAL, GUILLERMO)",STATE,"PERSON NOTE DATED NOVEMBER 2, 1979
FROM... SUSCRITOS POR BOLIVIA DE
ACUERDO CON LAS... DE BOLIVIA ENCAUZAR EL PAIS DENTRO DEL... FOREIGN RELATIONS AND WORSHIP
BOEKER"
https://aad.archives.gov/aad/createpdf?rid=289394&dt=2776&dl=2169,29 oct 1979,1979LAPAZ09224,D790496-0078,LA PAZ OR-M,BOLIVIAN FOREIGN EXCHANGE POSITION AND STATUS OF NEGOTIATIONS WITH THE  IMF,"ECON, BL, IMF",STATE,", BOLIVIA'S DEBT
SERVICE BURDEN WILL BE... IT.)  END SUMMARY.
BOLIVIA'S DEBT SERVICE... BANKS
BETWEEN JULY 1979 AND JANUARY... MILLION FROM SPAIN BEFORE THE END OF 1979.... ACCORDING TO SOL PEREZ, BOLIVIA'S"
https://aad.archives.gov/aad/createpdf?rid=105818&dt=2776&dl=2169,09 jan 1979,1979LAPAZ00230,D790012-0158,LA PAZ OR-E,THE BOLIVIAN ECONOMY LIMPS INTO 1979,"EGEN, EFIN, ECON, BL",STATE,"ECONOMY LIMPS INTO 1979

1. ENTIRE TEXT... HOPEFUL IN DISCUSSING THE PROSPECTS
FOR 1979... CONTINUE TO AFFECT ECONOMIC PERFORMANCE IN 1979... THE
BALANCE OF PAYMENTS FOR 1979 IS..., 1979,
APPEAR TO REFLECT SOME SHORT"
https://aad.archives.gov/aad/createpdf?rid=198610&dt=2776&dl=2169,22 mar 1979,1979LAPAZ02492,D790136-0589,LA PAZ,DIPLOMATIC IMMUNITY,"PDIP, ASEC, BL",STATE,"MARCH 20, 1979 EMBASSY ADMINISTRATIVE... 15, 1979 WAS TRUE AND CORRECT TO THE...
AFFAIRS OF THE REPUBLIC OF BOLIVIA AND..., 1979 COMPLAINING
OF THE ACTS COMMITTED BY...
CONSIDERATION. LA PAZ, MARCH 15, 1979 (SEAL WITH"
https://aad.archives.gov/aad/createpdf?rid=254774&dt=2776&dl=2169,19 nov 1979,1979LAPAZ09970,D790532-1086,LA PAZ OR-M,BOLIVIAN NEGOTIATIONS WITH THE IMF,"EFIN, BL, IMF | Executive Order: GS 19851119 BOEKER, PAUL H",STATE,"9970

E.O. 12065: (GDS 11/20/85 (BOEKER... PROGRAM FOR BOLIVIA IS
HIGHLY DESIRABLE... PUBLIC SECTOR BUDGET FIXED AT THE
1979... BANKS.
BOEKER


CONFIDENTIAL




NNN"
https://aad.archives.gov/aad/createpdf?rid=45209&dt=2776&dl=2169,01 aug 1979,1979LAPAZ06550,D790351-0711,LA PAZ,ANGLO BOLIVIAN LAND AND CATTLE CO.,"SOCI, BBAK, BL",BUENOS AIRES     COM,"DOCUMENT SENT TO THE SANTA CRUZ, BOLIVIA... REGISTERED IN BOLIVIA. THESE TWO COMPANIES...:
CASILLA 3746, SANTA CRUZ, BOLIVIA
PHONE... TOLD US
IN FEBRUARY 1979 THAT THE GOB... NO NEW INFORMATION.
BOEKER


UNCLASSIFIED"
https://aad.archives.gov/aad/createpdf?rid=219705&dt=2776&dl=2169,11 may 1979,1979LAPAZ04170,D790219-0435,LA PAZ OR-P,BOLIVIAN FINANCIAL CRISIS DEEPENS,"EFIN, EGEN, BL",STATE,"NEGOTIATING THE BULK OF BOLIVIA'S 1979...
MAKE IT MORE DIFFICULT FOR BOLIVIA TO....

8. DURING THE NEXT THREE MONTHS, BOLIVIA... DIFFICULTY
RAISING THESE CREDITS.
BOEKER"
https://aad.archives.gov/aad/createpdf?rid=254779&dt=2776&dl=2169,19 nov 1979,1979LAPAZ09990,D790533-0402,LA PAZ OR-M,INTERIM PRESIDENT LIDIA GUEILER,"PINT, PINS, PINR, PGOV, BL, (GUEILER TEJADA, LIDIA)",STATE     USCINCSO J2 QUARRY HEIGHTS CZ,"PRESIDENT OF BOLIVIA.
BOEKER... CONGRESS TO SERVE AS
BOLIVIA'S INTERIM... PRIN FACTION. IN 1979, SHE AND HER SMALL... SERVING AS BOLIVIA'S
CHARGE D'AFFAIRES IN"
https://aad.archives.gov/aad/createpdf?rid=191217&dt=2776&dl=2169,15 mar 1979,1979LAPAZ02299,D790120-0349,LA PAZ OR-E,(C) THE BOLIVIAN ECONOMY ON A TIGHTROPE; CERP 102,"EGEN, EFIN, BL",STATE,"BOLIVIA'S
1978 BALANCE OF PAYMENTS.... THE KEY TO BOLIVIA'S
BALANCE OF PAYMENTS RESULTS IN 1979 WILL BE THE MANAGE... RECENT ESTIMATES OF BOLIVIA'S
1978... THE
CENTRAL BANK FEBRUARY 22, 1979, ARE"
https://aad.archives.gov/aad/createpdf?rid=6414&dt=2776&dl=2169,11 apr 1979,1979LAPAZ03227,D790168-0776,LA PAZ,"ECLA CONFERENCE, LA PAZ, APRIL 18-26, 1979","OCON, OTRA, BL, ECLA",STATE,"-26, 1979

1. PLANNING MINISTRY PROVIDES... BOLIVIA, DAVID PADILLA A., SALON OF MIRRORS... COCKTAIL, DINNER, SHERATON.
BOEKER"
https://aad.archives.gov/aad/createpdf?rid=257413&dt=2776&dl=2169,21 nov 1979,1979LAPAZ10076,D790536-0881,LA PAZ OR-M,JUSTIFICATION FOR IMET,"MASS, MPOL, BL | Executive Order: GS 19851121 BOEKER, PAUL H",STATE,"(BOEKER, PAUL H.) OR-M
TAGS: MASS, MPOL... INVESTMENT. THE
BEST I CAN OFFER FROM BOLIVIA... IMET IN BOLIVIA
HAS BEEN A CONTINUAL... HAD ITS ENTIRE CAREER
UP TO AUGUST 1979...
BOLIVIA'S COURAGEOUS TRANSITION TO CIVILIAN"
https://aad.archives.gov/aad/createpdf?rid=280723&dt=2776&dl=2169,19 oct 1979,1979LAPAZ08916,n/a,LA PAZ,"PRELIMINARY SITE SURVEY - LA PAZ, BOLIVIA","ASEC, OVIP, BL, (VANCE, CYRUS)",STATE,", BOLIVIA

1. THIS PRELIMINARY SITE SURVEY WAS CONDUCTED IN
AND AROUND LA PAZ, BOLIVIA FROM OCTOBER 15 TO
OCTOBER 19, 1979 BY...  191654Z

1650 - AMBASSADOR BOEKER AND... DELEGATION.

AMERICANS:
MRS. PAUL H. BOEKER"
https://aad.archives.gov/aad/createpdf?rid=49890&dt=2776&dl=2169,06 aug 1979,1979LAPAZ06709,D790356-0449,LA PAZ,INITIATIVE TO NAME GUEVARA INTERIM PRESIDENT MAY PROSPER,"PINT, PGOV, BL, (GUEVARA ARZE, WALTER)",STATE     ASUNCION,"BOLIVIA'S INTERIM PRESIDENT HAS GAINED... SO AS TO AVOID A REPETITION OF THE 1979... AUGUST 7.
BOEKER
UNCLASSIFIED

UNCLASSIFIED"
https://aad.archives.gov/aad/createpdf?rid=265959&dt=2776&dl=2169,01 nov 1979,1979LAPAZ09336,D790507-0065,LA PAZ OR-P,ANDEAN PACT MEMBERS SIGN ANDEAN PACT PARLIAMENT AGREEMENT,"ECIN, BL, XM, ANDEAN PACT",STATE     BOGOTA,"BOLIVIA, GUSTAVO FERNANDEZ S.; COLOMBIA... 11, 1979,
ESTABLISHES A 25 MEMBER....
BOEKER


CONFIDENTIAL




NNN"
https://aad.archives.gov/aad/createpdf?rid=320673&dt=2776&dl=2169,05 sep 1979,1979LAPAZ07538,D790409-0304,LA PAZ,"USE OF GRANT FUNDS TO SUPPLEMENT SALARY 
OF EXECUTIVE DIRECTOR OF  PRODES, AGRICULTURAL DEVELOPMENT IN COCA ZONES
 PROJECT 104-0-02-02-90002.","SNAR, EAGR, BL, US",STATE,"AUGUST 1979

1. MISSION HAS IN A VERY... GEOGRAPHIC AREAS OF
BOLIVIA, HE ORGANIZED, THEN... ENTITIES.
BOEKER


LIMITED OFFICIAL USE"
https://aad.archives.gov/aad/createpdf?rid=213972&dt=2776&dl=2169,08 mar 1979,1979LAPAZ02023,D790111-0612,LA PAZ OR-P,(S) THE PADILLA GOVERNMENT - A BALANCE SHEET OF NEGATIVES,"PGOV, BL",STATE,"BOLIVIA. WHILE HUMAN RIGHTS AND THE...  102219Z

ADVERTISED OBJECTIVES FOR BOLIVIA'S... OF ELECTIONS FOR JULY 1979 (INSTEAD OF... HUMAN RIGHTS IN BOLIVIA. INDEED, THE... INVOLVING BOLIVIA'S ARMED FORCES TO THE"
https://aad.archives.gov/aad/createpdf?rid=46906&dt=2776&dl=2169,02 aug 1979,1979LAPAZ06614,D790350-0051,LA PAZ,"FIRST LADY\'S BOLIVIAN SCHEDULE FOLLOWING IS MRS. CARTER\'S LA PAZ  SCHEDULE: MRS. CARTER\'S VISIT TO LA PAZ, BOLIVIA","PDIP, OVIP, BL, (CARTER, ROSALYNN)",STATE     WHITE HOUSE,", BOLIVIA
AUGUST 4-7, 1979

SATURDAY, AUGUST 4, 1979

5:30 P.M. U.S. AIR FORCE AIRCRAFT... LA PAZ, BOLIVIA

OPEN COVERAGE
CLOSED... PAZ
AMBASSADOR AND MRS. PAUL BOEKER... EVENING

RON

SUNDAY, AUGUST 5, 1979

3"
https://aad.archives.gov/aad/createpdf?rid=37219&dt=2776&dl=2169,31 aug 1979,1979LAPAZ07471,D790399-0678,LA PAZ OR-P,GOB DISCUSSIONS WITH IMF,"EFIN, ECON, BL, IMF",STATE,"MISSION TO BOLIVIA WITHIN A FEW DAYS OF....

5. CURRENT SITUATION: BOLIVIA'S... BE DRAWN DOWN.

A. PRESENTLY, BOLIVIA'S..., BOLIVIA MUST PAY
ABOUT $US 244 MILLION IN... BOLIVIA'S CONSOLIDATED PUBLIC SECTOR"
https://aad.archives.gov/aad/createpdf?rid=248874&dt=2776&dl=2169,13 nov 1979,1979LAPAZ09725,D790522-0360,LA PAZ OR-P,TRIPARTITE NEGOTIATIONS CONTINUE,"PINS, PINT, PGOV, ELAB, BL",STATE     ASUNCION,"FORM
BOLIVIA'S EXECUTIVE. THUS FAR THE COB... ""FREEZE"" ECONOMIC AID TO BOLIVIA, NATUSCH... 1979 FROM THE VERY INITIAL
GESTATION... WERE AMONG THOSE ATTENDING.
BOEKER"
https://aad.archives.gov/aad/createpdf?rid=192699&dt=2776&dl=2169,16 mar 1979,1979LAPAZ02347,D790126-0232,LA PAZ OR-P,(C) PROSPECTS FOR LABOR PEACE THROUGH THE JULY ELECTIONS REMAIN GOOD,"ELAB, BL",STATE,"BOLIVIA DURING 1978 HAS CONTINUED INTO THE FIRST PART OF 1979.
THE TRADE UNIONS.... DURING THE FIRST TEN WEEKS OF 1979 THE... BOLIVIA DURING
1978 HAS CONTINUED. AS... STRIKE IN BOLIVIA,
AND WHAT STRIKES AND WORK"
https://aad.archives.gov/aad/createpdf?rid=24886&dt=2776&dl=2169,04 apr 1979,1979LAPAZ02940,D790158-0655,LA PAZ,ANNUAL NARCOTICS STATUS REPORT,"SNAR, BL",STATE,"OF 1978, BOLIVIA'S PERCEPTION OF THE... DURING JAN.- MAR. 1979 (OVER 160
KILOS... OPRATED, THESE CHECKPOINTS, GIVEN BOLIVIA...
COMPLETION IN MARCH 1979, THE... VISITING
BOLIVIA IN DECEMBER WERE HIGHLY"
https://aad.archives.gov/aad/createpdf?rid=56123&dt=2776&dl=2169,05 dec 1979,1979STATE313541,D790561-0691,STATE,"PROPOSED FOURTH AMENDMENT TO THE TITLE I/III PL 480 AGREEMENT OF MAY  31, 1978","EAID, BL, US",LA PAZ,"310295
(G)  BLOHM-BOEKER TELCON DECEMBER... 1980 TITLE I BUDGET ALLOCATION FOR BOLIVIA... ESTABLISHED FOR CY 1979 AND IMPORT PERIOD
IS SO..., 1979, AND
SEPTEMBER 13, 1979 AND SEPTEMBER 24, 1979, AND TO PROPOSE
THAT PART II"
https://aad.archives.gov/aad/createpdf?rid=306334&dt=2776&dl=2169,15 sep 1979,1979LAPAZ07871,D790421-1051,LA PAZ OR-M,GOB NEGOTIATIONS WITH IMF,"EFIN, ECON, BL, IMF | Executive Order: GS 19850915 BOEKER, PAUL H",STATE,"/15/85 (BOEKER, PAUL H.) OR-M
TAGS: EFIN... DECEMBER 1979, 50 PERCENT IN
CALENDAR 1980... THE IBRD TEAM VISITING BOLIVIA OF THREE... FOR BOLIVIA, TO WHICH A PROGRAM LOAN....
BOEKER


CONFIDENTIAL




NNN"
https://aad.archives.gov/aad/createpdf?rid=144569&dt=2776&dl=2169,21 jul 1979,1979LAPAZ06238,D790332-0377,LA PAZ,US/GOB NARCOTICS PROGRAM: PROPOSED DEMARCHE BY PRESIDENT CARTER\'S  REPRESENTATIVE TO BOLIVIAN INAUGURAL,"SNAR, OVIP, PDIP, BL",STATE,"BOLIVIA. HE WILL ALSO HAVE SIGNIFICANT... ELECTORAL
CAMPAIGNS OF 1978 AND 1979... NARCOTICS PROGRAMS IN BOLIVIA.
WE SHOULD...
PROJECTS FOR BOLIVIA IN FY80, $19 MILLION... FUTURE EFFORTS AND DRUG SEIZURES IN 1979"
https://aad.archives.gov/aad/createpdf?rid=296347&dt=2776&dl=2169,05 oct 1979,1979LAPAZ08493,D790461-0725,LA PAZ,IMPLEMENTATION OF NARCOTICS PROGRAM IN FY 80 - EXTENSION OF UNIVERSITY  OF FLORIDA CONTRACT,"SNAR, BL, US",STATE,"OF
OUR NARCOTICS PROGRAM IN BOLIVIA... ASSIGNMENT FEBRUARY 8, 1979;

(D) DR JOSEPH...
ASSIGNMENT MARCH 12, 1979.

MISSION...
BEGUN AGAIN.
BOEKER

LIMITED OFFICIAL"
https://aad.archives.gov/aad/createpdf?rid=217217&dt=2776&dl=2169,09 may 1979,1979LAPAZ04058,D790213-0374,LA PAZ OR-M,ANNUAL INTEGRATED ASSESSMENT OF SECURITY ASSISTANCE,"MASS, MPOL, XX, US, BL | Executive Order: GS 19850509 BOEKER, PAUL",STATE     BRASILIA,"/84 (BOEKER, PAUL) OR-M
TAGS: MASS, MPOL... SEVERAL
CHANGES IN BOLIVIA'S POLITICAL...
PAST SEVERAL YEARS, BOLIVIA'S ARMED FORCES... STILL WORRY
THAT BOLIVIA' BORDERS CAN..., BOLIVIA HAS LOST TERRITORY
TO ALL FIVE"
https://aad.archives.gov/aad/createpdf?rid=257622&dt=2776&dl=2169,30 nov 1979,1979LAPAZ10309,D790552-0142,LA PAZ,GOB ANNOUNCES ECONOMIC MEASURES,"ECON, BL",STATE     ASUNCION,"SECTOR BUDGET EQUIVALENT TO THE
1979... MEASURES,
BOLIVIA'S MAJOR CITIES REMAIN CALM....
BOEKER


LIMITED OFFICIAL USE




NNN"
https://aad.archives.gov/aad/createpdf?rid=295498&dt=2776&dl=2169,05 oct 1979,1979LAPAZ08491,D790457-1124,LA PAZ OR-M,"GUEVARA BIDS TO EXTEND HIS TERM, AMID AN ATMOSPHERE OF  MILITARY-CIVILIAN CONFRONTATION","PINT, BL, (GUEVARA ARZE, WALTER) | Executive Order: X1 19991006 BOEKER, PAUL H",STATE     USUN NEW YORK,"(BOEKER, PAUL H.) OR-M
TAGS: PINT, BL... THREATS AT A
PITCH WHICH BOLIVIA'S FRAGILE... BOLIVIA WERE NOW NOT THE LAST
WORD BUT ONE... UNTIL BOLIVIA'S IMMEDIATE
POLITICAL..., 1979) GUEVARA SAID IF ALL THIS
WORKED"
https://aad.archives.gov/aad/createpdf?rid=57882&dt=2776&dl=2169,07 dec 1979,1979LAPAZ10472,D790573-0403,LA PAZ OR-P,GOB ECONOMIC MEASURES,"ECON, BL",STATE,"BOLIVIA OR
OUTSIDE; ANY SUCH FUNDS MUST BE..., 1979. ALL FOREIGN EXCHANGE... BOLIVIA. IT ALSO SETS THE FOLLOW-
ING NEW... 1979 FOREIGN LINES OF CREDIT.
ONE BANKER...'S BRANCHES OUTSIDE OF BOLIVIA AND LOCAL"
https://aad.archives.gov/aad/createpdf?rid=46912&dt=2776&dl=2169,02 aug 1979,1979LAPAZ06634,D790350-0255,LA PAZ,INAUGURAL: MRS. CARTER\'S VISIT FOLLOWING IS PRESS MOVEMENTS ONLY TO BE  CO-ORDINATED WITH STAFF SCHEDULE.,"PDIP, SOPN, BL, (CARTER, ROSALYNN)",STATE     ICA,". CARTER DEPARTS LA PAZ, BOLIVIA.
BOEKER... THE SAME AS EDT.

SATURDAY, AUGUST 4, 1979...  01 OF 02  022203Z

SUNDAY, AUGUST 5, 1979..., AUGUST 6, 1979

8:30 A.M. PRESS BOARD..., AUGUST 7, 1979

BAGGAGE CALL: ALL BAGS MUST"
https://aad.archives.gov/aad/createpdf?rid=51792&dt=2776&dl=2169,30 aug 1979,1979LAPAZ07386,D790400-1310,LA PAZ OR-P,FORTNIGHT TRENDS REPORT,"PINT, PDEV, BL, (GUEVARA, WATER)",STATE     BRASILIA,"JAIME PAZ (AS IN 1979) OR ANTONIO... REVIEW OF 1979 ELECTION
ERRORS. MOREVOER... WISDOM, CONSTITUTE BOLIVIA'S MOST SIGNIFICANT... ACTOR IN BOLIVIA'S CURRENT
CONFIDENTIAL....
BOEKER


CONFIDENTIAL




NNN"
https://aad.archives.gov/aad/createpdf?rid=278362&dt=2776&dl=2169,17 oct 1979,1979LAPAZ08835,D790482-0429,LA PAZ,INVESTMENT DISPUTE - PROPOSED GOB TAKEOVER OF US COMPANY,"EINV, BL, US",STATE,", BOLIVIA, THE
ADJOINING AREAS, AND NEARBY TIN... ANTIGUAN PARTNERSHIP.

(C)  IN JANUARY 1979... REQUEST OF
64.03 PERCENT IN JANUARY 1979... DELETERIOUS EFFECT ON BOLIVIA'S CREDIT
RATING...
SEPRATELY.
BOEKER


LIMITED OFFICIAL USE"
https://aad.archives.gov/aad/createpdf?rid=17144&dt=2776&dl=2169,23 apr 1979,1979LAPAZ03534,D790186-0269,LA PAZ,ECLA SESSIONAL COMMITTEE ON WATER RESOURCES (COMMITTEE III),"OCON, SENV, UN, ECLA",STATE     USUN NEW YORK,"DOCUMENT 1066 DATED APRIL 12, 1979.)
THE... DESCRIBED IN PAGES
85-87 OF ECLA'S 1979... CONCERN WAS INTRODUCTION OF NEW BOLIVIA... COMMITTEE ON
WATER WAS APPROVED.
BOEKER"
https://aad.archives.gov/aad/createpdf?rid=84492&dt=2776&dl=2169,08 feb 1979,1979LAPAZ01225,D790064-1096,LA PAZ OR-P,(U) ELECTION YEAR 1979: THE VIEW FROM SANTA CRUZ,"PINT, BL",STATE,": PINT, BL
SUBJECT: (U) ELECTION YEAR 1979... AND HIS POLICIES AS PRESIDENT OF BOLIVIA... DEPARTMENT.
BOEKER


CONFIDENTIAL




NNN"
https://aad.archives.gov/aad/createpdf?rid=100747&dt=2776&dl=2169,26 feb 1979,1979LAPAZ01684,D790088-0383,LA PAZ,CONSULAR PACKAGE - 1981,CGEN,STATE,"POST: BOLIVIA - LA PAZ
                             FY-1978   FY-1979   FY-1980...
COUNTRY AND POST:  BOLIVIA - LA PAZ

15...: BOLIVIA - LA PAZ
34. AMERICAN CITIZENS... POST:  BOLIVIA - LA PAZ
52. PPT"
https://aad.archives.gov/aad/createpdf?rid=66326&dt=2776&dl=2169,29 dec 1979,1979LAPAZ10988,D800001-1009,LA PAZ,BOLIVIAN GOVERNMENT SIGNS IMF LETTER OF INTENT,"EFIN, BL, IMF",STATE     BOGOTA,"ANALYZES
BOLIVIA'S CURRENT ECONOMIC... REPORTEDLY RE-
GISTERED IN 1979. THE... INTERNATIONAL CONFIDENCE IN BOLIVIA'S ECONOMIC... CALL ON MCNAMARA ON
THIS SUBJECT.
BOEKER"
https://aad.archives.gov/aad/createpdf?rid=152058&dt=2776&dl=2169,02 jul 1979,1979LAPAZ05655,D790299-1210,LA PAZ,ELECTION DAY IMPRESSIONS,"PINT, BL",STATE     BRASILIA,"BE THE CLEANEST ELECTIONS
IN BOLIVIA'S... 1979 WAS REMARKABLY TRANQUIL THROUGH... VOTE. BOEKER


LIMITED OFFICIAL USE"
